#HEADER
Analysis
Version,2.0.11,1.04
Filename,myNewSyntheticData.txt
MethodName,Pb 4-5-6-7-8 Daly 10-5-5-5-2 sec.TIMSAM
MethodPath,/TIMSLAB/SyntheticData/methodFiles
IsoWorksMethod,This is synetic data from the TIMSLAB repository
FolderPath,/TIMSLAB/SyntheticData/syndata
Corrected,Yes
BChannels,No
TimeZero,23 March 2023 01:22:04.165

#COLLECTORS
Name,Type,Resistor,Gain,Efficiency,DT
PM,PM,1e+11,1.000000000,1.000000000,30.2000
RS,EM,1e+11,1.000000000,1.000000000,0.0000
L5,F,1e+12,1.000000000,1.000000000,0.0000
L4,F,1e+12,1.000000000,1.000000000,0.0000
L3,F,1e+12,1.000000000,1.000000000,0.0000
L2,F,1e+12,1.000000000,1.000000000,0.0000
Ax,F,1e+12,1.000000000,1.000000000,0.0000
H1,F,1e+12,1.000000000,1.000000000,0.0000
H2,F,1e+12,1.000000000,1.000000000,0.0000
H3,F,1e+12,1.000000000,1.000000000,0.0000
H4,F,1e+12,1.000000000,1.000000000,0.0000

#BASELINES
ID,Block,Cycle,Integ,PeakID,AxMass,Time,PM,RS,L5,L4,L3,L2,Ax,H1,H2,H3,H4
BL1, 5, 0, 130, BL1, 203.4730, 1712.9000000, 0.000000000000e+00, 0.000000000000e+00, -9.804567562342e-03, -1.998652240503e-02, -1.012890607924e-02, -2.024023755655e-02, -2.933458283894e-02, -9.501761291013e-03, -1.961096245266e-02, -9.998385806294e-03, -2.068973035594e-02
BL1, 5, 0, 131, BL1, 203.4730, 1713.0000000, 0.000000000000e+00, 0.000000000000e+00, -9.447427294335e-03, -2.068178695679e-02, -1.042526775263e-02, -1.960966966715e-02, -3.019952738913e-02, -9.825311447669e-03, -2.034923475009e-02, -9.620290822824e-03, -1.989669600143e-02
BL1, 5, 0, 132, BL1, 203.4730, 1713.1000000, 0.000000000000e+00, 0.000000000000e+00, -1.007413049333e-02, -1.963002384792e-02, -1.022714200546e-02, -2.107655995841e-02, -2.981372474595e-02, -9.990943517874e-03, -1.979546287128e-02, -9.750521505175e-03, -2.056941780672e-02
BL1, 5, 0, 133, BL1, 203.4730, 1713.2000000, 0.000000000000e+00, 0.000000000000e+00, -9.606089005547e-03, -1.950105312433e-02, -1.006937132159e-02, -2.057914932570e-02, -2.999372059297e-02, -9.949480732575e-03, -1.977164223388e-02, -1.017161632814e-02, -1.983136341534e-02
BL1, 5, 0, 134, BL1, 203.4730, 1713.3000000, 0.000000000000e+00, 0.000000000000e+00, -1.041402548407e-02, -1.975917724638e-02, -1.069430015909e-02, -1.940724247582e-02, -2.976606997050e-02, -9.744705568686e-03, -1.969679680047e-02, -9.425612140682e-03, -1.995525326359e-02
BL1, 5, 0, 135, BL1, 203.4730, 1713.4000000, 0.000000000000e+00, 0.000000000000e+00, -9.246487937693e-03, -2.048430074142e-02, -9.370236072408e-03, -1.995667936778e-02, -3.027437486227e-02, -1.006629684990e-02, -2.044195568823e-02, -1.035761527655e-02, -1.987553137457e-02
BL1, 5, 0, 136, BL1, 203.4730, 1713.5000000, 0.000000000000e+00, 0.000000000000e+00, -1.015704303834e-02, -1.968024183753e-02, -9.789827704879e-03, -1.978693551151e-02, -2.958914560101e-02, -1.006637405895e-02, -1.970297716403e-02, -1.020372173951e-02, -2.002358224538e-02
BL1, 5, 0, 137, BL1, 203.4730, 1713.6000000, 0.000000000000e+00, 0.000000000000e+00, -9.886654427895e-03, -1.997353625772e-02, -9.431042147162e-03, -1.956995971736e-02, -2.974513442132e-02, -1.019244247785e-02, -2.078958516122e-02, -9.996386876863e-03, -2.019171056034e-02
BL1, 5, 0, 138, BL1, 203.4730, 1713.7000000, 0.000000000000e+00, 0.000000000000e+00, -9.624744310556e-03, -1.999842185608e-02, -1.044603034545e-02, -2.094069424377e-02, -2.995036148747e-02, -1.032193276409e-02, -2.065615612011e-02, -9.748666958200e-03, -2.041775776554e-02
BL1, 5, 0, 139, BL1, 203.4730, 1713.8000000, 0.000000000000e+00, 0.000000000000e+00, -1.047333556075e-02, -2.026175937212e-02, -1.063458716242e-02, -2.033069372754e-02, -3.074837177729e-02, -1.043752011577e-02, -2.037317334167e-02, -9.826668293651e-03, -1.926692644697e-02
BL1, 5, 0, 140, BL1, 203.4730, 1713.9000000, 0.000000000000e+00, 0.000000000000e+00, -9.263472829372e-03, -1.975697542191e-02, -9.646828585732e-03, -2.030008927146e-02, -2.965128746882e-02, -1.070751146767e-02, -2.004957298717e-02, -9.562084001817e-03, -1.986536948032e-02
BL1, 5, 0, 141, BL1, 203.4730, 1714.0000000, 0.000000000000e+00, 0.000000000000e+00, -9.983505205377e-03, -1.984972414483e-02, -1.112524312670e-02, -1.998388447405e-02, -2.985604291913e-02, -9.623530637891e-03, -2.019094322275e-02, -1.005186352050e-02, -1.955397762475e-02
BL1, 5, 0, 142, BL1, 203.4730, 1714.1000000, 0.000000000000e+00, 0.000000000000e+00, -9.729548400490e-03, -2.026502481748e-02, -9.364116753169e-03, -1.968343919495e-02, -2.915238448243e-02, -1.079490386895e-02, -1.967042501427e-02, -1.029190847597e-02, -2.038107995707e-02
BL1, 5, 0, 143, BL1, 203.4730, 1714.2000000, 0.000000000000e+00, 0.000000000000e+00, -1.040220281644e-02, -1.979349055070e-02, -1.032357105882e-02, -1.979248648737e-02, -3.039804706964e-02, -1.048275538770e-02, -1.976307958049e-02, -9.901969655453e-03, -1.993183056431e-02
BL1, 5, 0, 144, BL1, 203.4730, 1714.3000000, 0.000000000000e+00, 0.000000000000e+00, -9.877972799485e-03, -1.963944779062e-02, -9.712062087651e-03, -1.976873454401e-02, -2.943024607058e-02, -1.013870214975e-02, -1.965172025203e-02, -1.036273910523e-02, -1.941328016301e-02
BL1, 5, 0, 145, BL1, 203.4730, 1714.4000000, 0.000000000000e+00, 0.000000000000e+00, -9.970359655969e-03, -2.028696751687e-02, -9.330900872577e-03, -1.962602554010e-02, -2.975912600032e-02, -1.021189591635e-02, -2.006709476243e-02, -9.631396092609e-03, -1.981740854720e-02
BL1, 5, 0, 146, BL1, 203.4730, 1714.5000000, 0.000000000000e+00, 0.000000000000e+00, -9.831849674215e-03, -2.086649780687e-02, -1.050158103450e-02, -1.935182203516e-02, -2.948287524554e-02, -1.002724411532e-02, -1.988699264679e-02, -1.002356536641e-02, -2.008582891679e-02
BL1, 5, 0, 147, BL1, 203.4730, 1714.6000000, 0.000000000000e+00, 0.000000000000e+00, -1.053267106649e-02, -1.936689968566e-02, -1.019583598115e-02, -1.968485386572e-02, -3.005359343040e-02, -9.697331744177e-03, -1.968188090845e-02, -9.940631537169e-03, -1.984190978789e-02
BL1, 5, 0, 148, BL1, 203.4730, 1714.7000000, 0.000000000000e+00, 0.000000000000e+00, -1.004485744059e-02, -2.074989569744e-02, -1.002976995522e-02, -1.983503204030e-02, -3.041356943090e-02, -9.361781079001e-03, -2.032143298563e-02, -9.302880216486e-03, -2.012579573994e-02
BL1, 5, 0, 149, BL1, 203.4730, 1714.8000000, 0.000000000000e+00, 0.000000000000e+00, -9.692640033037e-03, -1.956758163041e-02, -9.928332994884e-03, -2.024864328402e-02, -3.000889935595e-02, -1.028677686953e-02, -1.994156597377e-02, -9.844470297700e-03, -2.068226980754e-02
BL1, 5, 0, 150, BL1, 203.4730, 1714.9000000, 0.000000000000e+00, 0.000000000000e+00, -9.793226942627e-03, -2.019281649754e-02, -1.006840285635e-02, -2.013582322063e-02, -2.981051048513e-02, -9.132440783877e-03, -1.979791347676e-02, -9.795510807988e-03, -1.995475390117e-02
BL1, 5, 0, 151, BL1, 203.4730, 1715.0000000, 0.000000000000e+00, 0.000000000000e+00, -1.071068524976e-02, -1.918762080300e-02, -1.003266646260e-02, -1.976418257995e-02, -2.958728333945e-02, -9.822428696503e-03, -2.000603318200e-02, -1.023521173665e-02, -1.946548393615e-02
BL1, 5, 0, 152, BL1, 203.4730, 1715.1000000, 0.000000000000e+00, 0.000000000000e+00, -9.912033029005e-03, -1.944618981932e-02, -1.024792495081e-02, -1.977125402365e-02, -3.000058386850e-02, -1.076614500222e-02, -1.945500537712e-02, -1.035174597072e-02, -1.997390889743e-02
BL1, 5, 0, 153, BL1, 203.4730, 1715.2000000, 0.000000000000e+00, 0.000000000000e+00, -1.004755390300e-02, -1.919279691273e-02, -1.040600058921e-02, -2.071611847160e-02, -2.975926707196e-02, -1.016827415211e-02, -1.927874980875e-02, -9.368075491419e-03, -2.014211264391e-02
BL1, 5, 0, 154, BL1, 203.4730, 1715.3000000, 0.000000000000e+00, 0.000000000000e+00, -9.990141631749e-03, -1.955084218630e-02, -9.635635275611e-03, -2.001394123001e-02, -2.990070591355e-02, -1.017791626121e-02, -1.940473696097e-02, -9.726796956013e-03, -1.950579477278e-02
BL1, 5, 0, 155, BL1, 203.4730, 1715.4000000, 0.000000000000e+00, 0.000000000000e+00, -9.538359485008e-03, -2.033995217510e-02, -1.023931677031e-02, -1.980877121460e-02, -3.016816342612e-02, -1.005859581872e-02, -2.025692435174e-02, -1.015618202052e-02, -2.011290563354e-02
BL1, 5, 0, 156, BL1, 203.4730, 1715.5000000, 0.000000000000e+00, 0.000000000000e+00, -9.896410253131e-03, -2.014559943513e-02, -1.066967143274e-02, -1.990492966447e-02, -3.047311785542e-02, -1.018160567056e-02, -1.949834627988e-02, -1.006876860550e-02, -1.968077275550e-02
BL1, 5, 0, 157, BL1, 203.4730, 1715.6000000, 0.000000000000e+00, 0.000000000000e+00, -1.018402369625e-02, -1.935147980524e-02, -1.036646617802e-02, -2.049381333422e-02, -3.017012536238e-02, -1.039926833201e-02, -2.008081080199e-02, -1.028434274724e-02, -1.980569874581e-02
BL1, 5, 0, 158, BL1, 203.4730, 1715.7000000, 0.000000000000e+00, 0.000000000000e+00, -9.698262178232e-03, -2.037775138646e-02, -1.024310460351e-02, -2.076120330469e-02, -2.970111799485e-02, -1.034549018021e-02, -2.016222856563e-02, -1.029619148773e-02, -2.045579298450e-02
BL1, 5, 0, 159, BL1, 203.4730, 1715.8000000, 1.000000000000e+00, 0.000000000000e+00, -1.004923851705e-02, -2.013555640346e-02, -9.521563373812e-03, -1.941999574002e-02, -3.006404714676e-02, -9.571956221401e-03, -1.967810407672e-02, -1.022492650038e-02, -2.042061447590e-02
BL1, 5, 0, 160, BL1, 203.4730, 1715.9000000, 0.000000000000e+00, 0.000000000000e+00, -1.020960520849e-02, -2.033188520652e-02, -1.033483879856e-02, -2.068787622163e-02, -3.035333141372e-02, -9.905546864609e-03, -1.974190683387e-02, -9.797771366024e-03, -1.961767564197e-02
BL1, 5, 0, 161, BL1, 203.4730, 1716.0000000, 0.000000000000e+00, 0.000000000000e+00, -9.785709144918e-03, -2.015596404578e-02, -1.027729215711e-02, -1.936361446065e-02, -2.998225545142e-02, -9.307798950298e-03, -1.932789108866e-02, -8.926377868870e-03, -1.968550091540e-02
BL1, 5, 0, 162, BL1, 203.4730, 1716.1000000, 0.000000000000e+00, 0.000000000000e+00, -1.023008187201e-02, -1.973603514142e-02, -9.937371902991e-03, -1.945714848937e-02, -3.049084222221e-02, -9.982485894187e-03, -1.949936353292e-02, -9.771678943828e-03, -1.930559851454e-02
BL1, 5, 0, 163, BL1, 203.4730, 1716.2000000, 0.000000000000e+00, 0.000000000000e+00, -1.046051920964e-02, -2.009545342516e-02, -1.032260613098e-02, -2.008416073633e-02, -3.000051306984e-02, -9.203408470524e-03, -1.945584803878e-02, -1.000894148349e-02, -2.065592741457e-02
BL1, 5, 0, 164, BL1, 203.4730, 1716.3000000, 0.000000000000e+00, 0.000000000000e+00, -9.623566428315e-03, -1.925476523530e-02, -1.004315552693e-02, -2.015627084810e-02, -2.984849861910e-02, -9.761311671238e-03, -2.025507773909e-02, -1.016633391924e-02, -1.963954093482e-02
BL1, 5, 0, 165, BL1, 203.4730, 1716.4000000, 0.000000000000e+00, 0.000000000000e+00, -9.757353583996e-03, -1.997318741632e-02, -9.804439391857e-03, -2.004490888990e-02, -2.966235569803e-02, -9.968486027293e-03, -2.045300249425e-02, -1.034951967117e-02, -2.009905923689e-02
BL1, 5, 0, 166, BL1, 203.4730, 1716.5000000, 0.000000000000e+00, 0.000000000000e+00, -9.867989562765e-03, -2.048850129203e-02, -1.043901478350e-02, -1.990303517526e-02, -3.075928893518e-02, -1.008772811808e-02, -2.049314781947e-02, -9.727950491903e-03, -2.006484969572e-02
BL1, 5, 0, 167, BL1, 203.4730, 1716.6000000, 0.000000000000e+00, 0.000000000000e+00, -9.929585458810e-03, -2.014792125246e-02, -9.701458245685e-03, -2.027624678837e-02, -3.030753010738e-02, -9.877196955140e-03, -1.991677429482e-02, -1.027067060521e-02, -2.042629242085e-02
BL1, 5, 0, 168, BL1, 203.4730, 1716.7000000, 0.000000000000e+00, 0.000000000000e+00, -9.841933738876e-03, -2.035746255677e-02, -1.014544324363e-02, -2.038775584693e-02, -2.989799090423e-02, -1.022064189121e-02, -2.019564509720e-02, -9.899432344706e-03, -1.987974528276e-02
BL1, 5, 0, 169, BL1, 203.4730, 1716.8000000, 0.000000000000e+00, 0.000000000000e+00, -1.048675890904e-02, -1.981755850363e-02, -1.003770075065e-02, -2.069295887362e-02, -2.957289624336e-02, -1.003462625794e-02, -2.031124300829e-02, -1.025534102968e-02, -1.986790091027e-02
BL1, 5, 0, 170, BL1, 203.4730, 1716.9000000, 0.000000000000e+00, 0.000000000000e+00, -1.045606424557e-02, -1.953097584403e-02, -1.008358436379e-02, -2.000932405530e-02, -3.014320674988e-02, -9.949537235663e-03, -2.025084664202e-02, -1.034966560790e-02, -2.004877756087e-02
BL1, 5, 0, 171, BL1, 203.4730, 1717.0000000, 0.000000000000e+00, 0.000000000000e+00, -1.054447628068e-02, -2.011246625659e-02, -1.001421119618e-02, -2.042248735801e-02, -2.906086712364e-02, -9.820546475102e-03, -2.034599990726e-02, -1.062726698396e-02, -1.996866508689e-02
BL1, 5, 0, 172, BL1, 203.4730, 1717.1000000, 0.000000000000e+00, 0.000000000000e+00, -1.054979474888e-02, -1.983259543074e-02, -1.004227349327e-02, -1.997488908405e-02, -2.994558292060e-02, -9.779996293171e-03, -1.975843627988e-02, -1.034831916297e-02, -2.000615838003e-02
BL1, 5, 0, 173, BL1, 203.4730, 1717.2000000, 0.000000000000e+00, 0.000000000000e+00, -9.454616431047e-03, -2.036677676195e-02, -9.803786281199e-03, -1.986695449748e-02, -2.989882371423e-02, -1.014508945928e-02, -2.001359142978e-02, -9.277514489801e-03, -2.021426888241e-02
BL1, 5, 0, 174, BL1, 203.4730, 1717.3000000, 0.000000000000e+00, 0.000000000000e+00, -9.981925404964e-03, -2.035946874927e-02, -9.345345369601e-03, -2.023096482685e-02, -3.005399760392e-02, -9.956682235893e-03, -1.960395724527e-02, -9.826125563099e-03, -2.011078830275e-02
BL1, 5, 0, 175, BL1, 203.4730, 1717.4000000, 0.000000000000e+00, 0.000000000000e+00, -1.072679578100e-02, -1.977976984846e-02, -1.017211737069e-02, -1.977056719906e-02, -2.999433119290e-02, -9.611081639194e-03, -2.061178347629e-02, -1.007269913241e-02, -1.982367636822e-02
BL1, 5, 0, 176, BL1, 203.4730, 1717.5000000, 0.000000000000e+00, 0.000000000000e+00, -9.662862951981e-03, -2.044077593236e-02, -9.974902283028e-03, -1.958556536078e-02, -3.006344282124e-02, -1.008566393229e-02, -2.058639232665e-02, -9.854875094752e-03, -1.987545944763e-02
BL1, 5, 0, 177, BL1, 203.4730, 1717.6000000, 0.000000000000e+00, 0.000000000000e+00, -1.022561367042e-02, -1.998314600099e-02, -9.639174893303e-03, -2.021425119123e-02, -3.020545815128e-02, -9.829462660217e-03, -2.053391393076e-02, -9.840265857037e-03, -2.013307257240e-02
BL1, 5, 0, 178, BL1, 203.4730, 1717.7000000, 0.000000000000e+00, 0.000000000000e+00, -9.838665060513e-03, -2.020068138880e-02, -9.951976920353e-03, -2.019024351990e-02, -2.999428311536e-02, -9.681816449190e-03, -1.963767260090e-02, -9.516385081102e-03, -1.963733236766e-02
BL1, 5, 0, 179, BL1, 203.4730, 1717.8000000, 0.000000000000e+00, 0.000000000000e+00, -1.018539968653e-02, -1.963746281361e-02, -1.039442708100e-02, -1.985023802615e-02, -3.000649169815e-02, -9.890672422235e-03, -2.004326823172e-02, -9.998499406172e-03, -1.953533437030e-02
BL1, 5, 0, 180, BL1, 203.4730, 1717.9000000, 0.000000000000e+00, 0.000000000000e+00, -9.589033248247e-03, -1.982666830636e-02, -9.666522124309e-03, -1.995604185557e-02, -3.009521971278e-02, -9.525005250882e-03, -1.977720698021e-02, -1.003795362041e-02, -1.965054496570e-02
BL1, 5, 0, 181, BL1, 203.4730, 1718.0000000, 0.000000000000e+00, 0.000000000000e+00, -9.740611902474e-03, -2.000794036501e-02, -9.548106991275e-03, -1.971120131122e-02, -3.009263797933e-02, -1.018123725466e-02, -2.029121834218e-02, -9.916683271738e-03, -1.919293837795e-02
BL1, 5, 0, 182, BL1, 203.4730, 1718.1000000, 0.000000000000e+00, 0.000000000000e+00, -9.715192894777e-03, -1.956953071027e-02, -9.944735482606e-03, -1.903426244613e-02, -3.074846839563e-02, -1.021570352523e-02, -1.999720484810e-02, -9.471905233977e-03, -2.010784125509e-02
BL1, 5, 0, 183, BL1, 203.4730, 1718.2000000, 0.000000000000e+00, 0.000000000000e+00, -1.011568782111e-02, -1.998538535826e-02, -1.023466180606e-02, -1.999958413701e-02, -3.058586774352e-02, -1.068953681238e-02, -2.029733085985e-02, -9.479137545727e-03, -2.009638722915e-02
BL1, 5, 0, 184, BL1, 203.4730, 1718.3000000, 0.000000000000e+00, 0.000000000000e+00, -1.064538943372e-02, -2.025349415887e-02, -9.615586635943e-03, -2.003696194869e-02, -3.024723208854e-02, -9.872793130958e-03, -1.970445234321e-02, -9.877197098395e-03, -2.033772929553e-02
BL1, 5, 0, 185, BL1, 203.4730, 1718.4000000, 0.000000000000e+00, 0.000000000000e+00, -1.009403257419e-02, -1.967972131677e-02, -9.436931356981e-03, -1.984551141280e-02, -2.981382935157e-02, -9.900996783489e-03, -1.984566170151e-02, -1.003440748096e-02, -1.979993753957e-02
BL1, 5, 0, 186, BL1, 203.4730, 1718.5000000, 0.000000000000e+00, 0.000000000000e+00, -9.604497769218e-03, -2.000527800752e-02, -9.503528861415e-03, -2.048920568454e-02, -3.000564044074e-02, -9.854659189230e-03, -2.017148606939e-02, -1.053569891190e-02, -1.994589514398e-02
BL1, 5, 0, 187, BL1, 203.4730, 1718.6000000, 0.000000000000e+00, 0.000000000000e+00, -9.351641639562e-03, -1.976720704836e-02, -9.621268012830e-03, -2.019565334172e-02, -3.017001780248e-02, -1.030198313825e-02, -1.974541634317e-02, -1.029745572567e-02, -2.027406582915e-02
BL1, 5, 0, 188, BL1, 203.4730, 1718.7000000, 0.000000000000e+00, 0.000000000000e+00, -8.944811173837e-03, -1.929947022306e-02, -1.020757868959e-02, -1.958067392807e-02, -2.978511020752e-02, -9.816685473330e-03, -2.096651841842e-02, -9.789952483500e-03, -2.017927613206e-02
BL1, 5, 0, 189, BL1, 203.4730, 1718.8000000, 0.000000000000e+00, 0.000000000000e+00, -1.060050543988e-02, -2.032989236365e-02, -1.002552055465e-02, -2.047308966126e-02, -2.953777281800e-02, -1.090884591765e-02, -2.005822737864e-02, -1.035576785556e-02, -2.036089625436e-02
BL1, 5, 0, 190, BL1, 203.4730, 1718.9000000, 0.000000000000e+00, 0.000000000000e+00, -9.927476417133e-03, -2.048873295016e-02, -1.057631830755e-02, -2.002455312488e-02, -3.031218432729e-02, -1.035436726273e-02, -2.075859318798e-02, -9.722992291935e-03, -1.939452376105e-02
BL1, 5, 0, 191, BL1, 203.4730, 1719.0000000, 0.000000000000e+00, 0.000000000000e+00, -9.805817623261e-03, -1.922197913698e-02, -9.842362464228e-03, -1.972529982900e-02, -2.954417593863e-02, -9.574133133790e-03, -1.956097687513e-02, -1.029845644988e-02, -1.996325393868e-02
BL1, 5, 0, 192, BL1, 203.4730, 1719.1000000, 0.000000000000e+00, 0.000000000000e+00, -9.662554915084e-03, -2.067030365214e-02, -9.827948315530e-03, -2.031567392064e-02, -3.083453937652e-02, -9.715109432317e-03, -1.976153758836e-02, -9.759923679845e-03, -2.033453675907e-02
BL1, 5, 0, 193, BL1, 203.4730, 1719.2000000, 0.000000000000e+00, 0.000000000000e+00, -9.501902185813e-03, -1.967593512096e-02, -1.003563489793e-02, -2.003633547509e-02, -2.987776220577e-02, -9.405596131747e-03, -2.044553716771e-02, -1.031066286371e-02, -1.972447842772e-02
BL1, 5, 0, 194, BL1, 203.4730, 1719.3000000, 0.000000000000e+00, 0.000000000000e+00, -9.584021738493e-03, -1.976679826244e-02, -1.104556483625e-02, -2.014174318056e-02, -2.959222298978e-02, -9.695490927184e-03, -2.013138311645e-02, -9.766803481698e-03, -1.930737391820e-02
BL1, 5, 0, 195, BL1, 203.4730, 1719.4000000, 0.000000000000e+00, 0.000000000000e+00, -9.799552856514e-03, -1.982428512632e-02, -9.677557563210e-03, -1.946579487023e-02, -2.996556415014e-02, -1.024050246543e-02, -2.065208988784e-02, -9.665051424491e-03, -2.067020264206e-02
BL1, 5, 0, 196, BL1, 203.4730, 1719.5000000, 0.000000000000e+00, 0.000000000000e+00, -1.015448277966e-02, -2.008200365009e-02, -9.678311279752e-03, -1.932438049937e-02, -3.037156676319e-02, -1.037972112814e-02, -1.954757279673e-02, -1.064212238811e-02, -2.027489880410e-02
BL1, 5, 0, 197, BL1, 203.4730, 1719.6000000, 0.000000000000e+00, 0.000000000000e+00, -1.017991480186e-02, -2.015615443709e-02, -1.011101967730e-02, -1.933709779323e-02, -3.036923412086e-02, -1.076193610859e-02, -1.947142768466e-02, -9.985021070154e-03, -2.069624013913e-02
BL1, 5, 0, 198, BL1, 203.4730, 1719.7000000, 0.000000000000e+00, 0.000000000000e+00, -9.911678140330e-03, -1.976967899965e-02, -9.740422730147e-03, -1.947419166693e-02, -2.989441339149e-02, -1.030571345186e-02, -1.964930873572e-02, -1.053424741376e-02, -2.006111993632e-02
BL1, 5, 0, 199, BL1, 203.4730, 1719.8000000, 0.000000000000e+00, 0.000000000000e+00, -9.795025295351e-03, -1.975056617262e-02, -9.925492477727e-03, -2.034727134914e-02, -3.034291120347e-02, -1.023130627803e-02, -2.028515264609e-02, -1.060827571270e-02, -1.887557615193e-02
BL1, 5, 0, 200, BL1, 203.4730, 1719.9000000, 0.000000000000e+00, 0.000000000000e+00, -1.005988196600e-02, -1.970361152686e-02, -9.600925743201e-03, -2.080076747406e-02, -2.935094294843e-02, -9.657737867846e-03, -2.045710134431e-02, -9.773069212720e-03, -2.024029067372e-02
BL1, 5, 0, 201, BL1, 203.4730, 1720.0000000, 1.000000000000e+00, 0.000000000000e+00, -1.065331454178e-02, -2.056577263887e-02, -9.452013850976e-03, -2.015811737723e-02, -3.025088523259e-02, -1.069465141195e-02, -2.027345491496e-02, -9.787575727793e-03, -1.920677962679e-02
BL1, 5, 0, 202, BL1, 203.4730, 1720.1000000, 0.000000000000e+00, 0.000000000000e+00, -1.034735886764e-02, -2.049983065845e-02, -9.969675724400e-03, -2.013687613384e-02, -3.061947471653e-02, -1.023448832557e-02, -2.084296884996e-02, -1.011170386533e-02, -2.028357424281e-02
BL1, 5, 0, 203, BL1, 203.4730, 1720.2000000, 0.000000000000e+00, 0.000000000000e+00, -1.003246784956e-02, -2.031864187353e-02, -1.006838157730e-02, -1.986318242463e-02, -3.084794034014e-02, -1.043584607414e-02, -2.037176603452e-02, -9.854064527800e-03, -1.995455124048e-02
BL1, 5, 0, 204, BL1, 203.4730, 1720.3000000, 0.000000000000e+00, 0.000000000000e+00, -1.071337962525e-02, -1.945864383039e-02, -9.674031387538e-03, -1.992228738213e-02, -2.982338797400e-02, -1.040924379881e-02, -1.924691453923e-02, -1.002171534583e-02, -2.012521825528e-02
BL1, 5, 0, 205, BL1, 203.4730, 1720.4000000, 0.000000000000e+00, 0.000000000000e+00, -9.747282936159e-03, -2.005403650655e-02, -1.019492074091e-02, -1.991821942033e-02, -2.967517919187e-02, -9.609896580099e-03, -2.039549778967e-02, -9.745022469740e-03, -1.922147576187e-02
BL1, 5, 0, 206, BL1, 203.4730, 1720.5000000, 0.000000000000e+00, 0.000000000000e+00, -9.420275016243e-03, -1.985275753154e-02, -9.735923979901e-03, -2.094050059780e-02, -3.055628833185e-02, -9.591686567948e-03, -1.961961504657e-02, -9.690162340752e-03, -2.018174140703e-02
BL1, 5, 0, 207, BL1, 203.4730, 1720.6000000, 0.000000000000e+00, 0.000000000000e+00, -9.721402463790e-03, -2.095466352189e-02, -9.818346991527e-03, -1.963727831513e-02, -3.024974588993e-02, -1.021067995545e-02, -1.978232232696e-02, -9.801758960009e-03, -2.020121173703e-02
BL1, 5, 0, 208, BL1, 203.4730, 1720.7000000, 0.000000000000e+00, 0.000000000000e+00, -9.219679769568e-03, -2.009971035294e-02, -1.010674847742e-02, -2.037191211670e-02, -3.012150268182e-02, -9.789057460045e-03, -1.996185148057e-02, -9.663165244743e-03, -2.000377154546e-02
BL1, 5, 0, 209, BL1, 203.4730, 1720.8000000, 0.000000000000e+00, 0.000000000000e+00, -1.026145120797e-02, -1.976142631956e-02, -9.415197721582e-03, -1.862816612486e-02, -3.014345887884e-02, -1.021072625013e-02, -2.027805222320e-02, -9.962165031528e-03, -1.981130194394e-02
BL1, 5, 0, 210, BL1, 203.4730, 1720.9000000, 0.000000000000e+00, 0.000000000000e+00, -1.053086123292e-02, -1.996144427929e-02, -1.056921058374e-02, -1.963905173629e-02, -3.034010867304e-02, -9.728995857976e-03, -1.984330439202e-02, -9.713430790178e-03, -1.974173065641e-02
BL1, 5, 0, 211, BL1, 203.4730, 1721.0000000, 0.000000000000e+00, 0.000000000000e+00, -1.016138796704e-02, -2.019658234739e-02, -9.954179529458e-03, -1.986611416771e-02, -2.976880736417e-02, -9.728594323821e-03, -1.919281875846e-02, -9.878265727572e-03, -1.959738171055e-02
BL1, 5, 0, 212, BL1, 203.4730, 1721.1000000, 0.000000000000e+00, 0.000000000000e+00, -9.685425411919e-03, -1.949111412589e-02, -1.018377804409e-02, -1.956877634275e-02, -3.016165329088e-02, -1.018941679590e-02, -1.966547669581e-02, -1.035448717350e-02, -1.943592904264e-02
BL1, 5, 0, 213, BL1, 203.4730, 1721.2000000, 0.000000000000e+00, 0.000000000000e+00, -9.571120451711e-03, -1.984826222321e-02, -9.693836008543e-03, -2.030848122003e-02, -3.030767411065e-02, -9.715091473946e-03, -2.004855117311e-02, -1.068616772725e-02, -2.009616908139e-02
BL1, 5, 0, 214, BL1, 203.4730, 1721.3000000, 0.000000000000e+00, 0.000000000000e+00, -9.131950535932e-03, -1.960248055718e-02, -1.016249890496e-02, -2.026653885012e-02, -2.994879511717e-02, -9.610623185603e-03, -2.004038508945e-02, -1.087557190896e-02, -2.004754746142e-02
BL1, 5, 0, 215, BL1, 203.4730, 1721.4000000, 0.000000000000e+00, 0.000000000000e+00, -9.850279095739e-03, -1.975237070663e-02, -9.927559240015e-03, -2.000570390338e-02, -2.998936468292e-02, -1.062347400518e-02, -1.985772111683e-02, -1.003473892849e-02, -1.978250831488e-02
BL1, 5, 0, 216, BL1, 203.4730, 1721.5000000, 0.000000000000e+00, 0.000000000000e+00, -1.035868242483e-02, -1.949222907833e-02, -1.036382636953e-02, -2.051313733557e-02, -3.015639937152e-02, -1.011627535153e-02, -1.963154975761e-02, -9.665353326814e-03, -1.916161740174e-02
BL1, 5, 0, 217, BL1, 203.4730, 1721.6000000, 0.000000000000e+00, 0.000000000000e+00, -9.592469883785e-03, -2.075602801068e-02, -1.012101157284e-02, -2.013938031386e-02, -3.013007525228e-02, -1.017910121198e-02, -1.986105183231e-02, -9.878601062374e-03, -1.999071839388e-02
